ds,yhat,yhat_lower,yhat_upper,trend,yearly,y,Data_Type
2026-01-30,6941.5887831526,6779.826143730553,7104.0597724313475,6919.254200860064,22.334582292535824,6939.02978515625,Actual
2026-02-02,6959.734377106453,6787.666690740391,7120.449104152235,6930.490245432617,29.2441316738371,6976.43994140625,Actual
2026-02-03,6965.642682966825,6805.213199661411,7132.9597238116185,6934.235593623466,31.407089343359495,6917.81005859375,Actual
2026-02-04,6971.3327631657785,6804.525470297742,7136.657111913299,6937.980941814318,33.351821351460565,6882.72021484375,Actual
2026-02-05,6976.713925239548,6808.586682121628,7142.38135395814,6941.726290005168,34.987635234379766,6798.39990234375,Actual
2026-02-06,6981.697006696753,6823.1045688143695,7138.650613295158,6945.471638196019,36.22536850073483,6932.2998046875,Actual
2026-02-09,6993.430871657763,6827.316222970293,7151.859505659635,6956.7076827685705,36.723188889193246,6964.81982421875,Actual
2026-02-10,6996.029670312535,6824.665133944945,7162.116282494677,6960.453030959422,35.576639353112995,6941.81005859375,Actual
2026-02-11,6997.875450273912,6832.597032243295,7165.987514339602,6964.198379150272,33.67707112364005,6941.47021484375,Actual
2026-02-12,6998.927450629644,6832.568558140555,7169.083069257191,6967.943727341123,30.983723288520693,6832.759765625,Actual
2026-02-13,6999.158119629726,6837.300712883527,7158.706337236416,6971.689075531974,27.469044097751677,6836.169921875,Actual
2026-02-17,6991.816573492892,6830.465175106344,7156.446832527206,6986.670468295376,5.146105197515856,6843.22021484375,Actual
2026-02-18,6988.030240171618,6833.611358500941,7161.181013140694,6990.415816486227,-2.3855763146097235,6881.31005859375,Actual
2026-02-19,6983.559092451643,6812.448266981739,7147.486523118257,6994.161164677077,-10.602072225433975,6861.89013671875,Actual
2026-02-20,6978.473527832221,6810.062066183142,7144.360513497458,6997.9065128679285,-19.432985035707066,6909.509765625,Actual
2026-02-23,6960.389325999095,6807.554384551744,7124.304532260183,7009.14255744048,-48.753231441385644,6837.75,Actual
2026-02-24,6953.744654426623,6801.141227508142,7117.775013181365,7012.887905631332,-59.14325120470873,6890.06982421875,Actual
2026-02-25,6946.9675688675625,6778.790809432236,7114.134813967185,7016.633253822181,-69.66568495461888,6946.1298828125,Actual
2026-02-26,6940.166952252313,6792.0017110451145,7100.768300400574,7020.378602013033,-80.2116497607198,6908.85986328125,Actual
2026-02-27,6933.45089462203,6777.046569718573,7095.627966326813,7024.123950203883,-90.67305558185265,6878.8798828125,Actual
2026-03-02,6914.834936789527,6753.624224407175,7069.579927783831,7035.359994776435,-120.52505798690841,6881.6201171875,Actual
2026-03-03,6909.449641568154,6749.417504027394,7068.3003773791015,7039.105342967286,-129.6557013991311,6816.6298828125,Actual
2026-03-04,6904.606807335947,6741.342318438122,7064.752785772441,7042.850691158137,-138.24388382218984,6869.5,Actual
2026-03-05,6900.369593120163,6723.874180793399,7060.9460131023,7046.596039348987,-146.2264462288237,6830.7099609375,Actual
2026-03-06,6896.78877955057,6738.589111544642,7053.381511674223,7050.341387539838,-153.55260798926795,6740.02001953125,Actual
2026-03-09,6890.294688418667,6737.180471904147,7050.923887197852,7061.57743211239,-171.28274369372278,6795.990234375,Actual
2026-03-10,6889.582323105465,6732.801462233795,7049.374753400739,7065.3227803032405,-175.74045719777556,6781.47998046875,Actual
2026-03-11,6889.581553059866,6721.624988833797,7051.814599951676,7069.068128494091,-179.48657543422578,6775.7998046875,Actual
2026-03-12,6890.265376459482,6726.14661196086,7039.438478019759,7072.8134766849425,-182.54810022546081,6672.6201171875,Actual
2026-03-13,6891.5960159524075,6730.009562575793,7055.852636673345,7076.558824875792,-184.96280892338484,6632.18994140625,Actual
2026-03-16,6898.958064145873,6743.557103833545,7063.6478377741405,7087.794869448345,-188.83680530247145,6699.3798828125,Actual
2026-03-17,6902.331904230966,6748.95118120395,7076.399964124913,7091.540217639195,-189.20831340822994,6716.08984375,Actual
2026-03-18,6906.053231816244,6745.257309274172,7082.120240544216,7095.285565830047,-189.23233401380284,6624.7001953125,Actual
2026-03-19,6910.051928820826,6739.100630490421,7075.931662429453,7099.0309140208965,-188.97898520007013,6606.490234375,Actual
2026-03-20,6914.258558479813,6756.379696701158,7069.749948265863,7102.776262211748,-188.51770373193557,6506.47998046875,Actual
2026-03-23,6927.475840595883,6763.129306471129,7081.392461896578,7114.0123067843,-186.5364661884172,6581.0,Actual
2026-03-24,6931.888687428645,6777.287148296918,7096.87728436287,7117.75765497515,-185.86896754650456,6556.3701171875,Actual
2026-03-25,6936.225517394036,6772.453375855318,7103.274542869976,7121.503003166001,-185.27748577196468,6591.89990234375,Actual
2026-03-26,6940.450333765807,6773.383678409308,7106.074828667097,7125.248351356852,-184.798017591045,6477.16015625,Actual
2026-03-27,6944.535760944619,6786.613184505695,7115.224262797626,7128.993699547702,-184.45793860308254,6368.85009765625,Actual
2026-03-30,6955.8144765256475,6791.504002695588,7113.661254200264,7140.2297441202545,-184.41526759460706,6343.72021484375,Actual
2026-03-31,6959.2440955437705,6805.0068103112435,7136.175647691749,7143.975092311105,-184.7309967673349,6528.52001953125,Actual
2026-04-01,6962.526532171717,6778.727689570234,7122.941234050088,7147.720440501956,-185.193908330239,6575.31982421875,Actual
2026-04-02,6965.6828272936955,6809.079131050018,7128.190556646521,7151.465788692806,-185.78296139911092,6582.68994140625,Actual
2026-04-06,6977.638855802679,6813.5678334111935,7134.74565852954,7166.447181456209,-188.8083256535302,6611.830078125,Actual
2026-04-07,6980.635113644709,6826.868532265944,7154.923490773156,7170.19252964706,-189.5574160023508,6616.85009765625,Actual
2026-04-08,6983.7078901834075,6829.134514150573,7143.000725058475,7173.9378778379105,-190.22998765450288,6782.81005859375,Actual
2026-04-09,6986.892604881069,6821.108135994464,7150.584344112589,7177.683226028761,-190.79062114769218,6824.66015625,Actual
2026-04-10,6990.222176345771,6822.637089213439,7148.323597016472,7181.428574219612,-191.2063978738409,6816.89013671875,Actual
2026-04-13,7001.353973040013,6847.699105782426,7162.580514629463,7192.664618792164,-191.31064575215078,6886.240234375,Actual
2026-04-14,7005.514059298001,6825.952525382692,7161.979659235557,7196.409966983015,-190.89590768501387,6967.3798828125,Actual
2026-04-15,7009.920283773972,6857.648917666657,7175.445012640085,7200.155315173865,-190.2350313998928,7022.9501953125,Actual
2026-04-16,7014.5774428311925,6866.095982707114,7171.000724493543,7203.900663364716,-189.323220533523,7041.27978515625,Actual
2026-04-17,7019.485079208607,6853.817535634754,7180.134979083372,7207.6460115555665,-188.16093234695902,7126.06005859375,Actual
2026-04-20,7035.634751754011,6870.766050530502,7196.06875008853,7218.882056128118,-183.2473043741072,7109.14013671875,Actual
2026-04-21,7041.448037096154,6870.32446730747,7202.66018040899,7222.62740431897,-181.1793672228156,7064.009765625,Actual
2026-04-22,7047.445839491324,6887.970978511341,7218.1304399350165,7226.37275250982,-178.92691301849692,7137.89990234375,Actual
2026-04-23,7053.606794800707,6878.444619678035,7217.242635090606,7230.118100700671,-176.51130589996413,7108.39990234375,Actual
2026-04-24,7059.908625722677,6889.826222682594,7224.392963079675,7233.863448891521,-173.95482316884377,7165.080078125,Actual
2026-04-27,7079.439305575076,6904.679744910147,7245.570807558541,7245.099493464074,-165.6601878889977,7173.91015625,Actual
2026-04-28,7086.0904153801375,6919.112309675091,7247.053048445137,7248.844841654924,-162.75442627478628,7138.7998046875,Actual
2026-04-29,7092.78319518519,6927.636210510138,7249.972422585195,7252.590189845775,-159.8069946605846,7135.9501953125,Actual
2026-04-30,7099.504296034233,6927.368817660395,7261.684455663293,7256.335538036626,-156.8312420023925,7209.009765625,Actual
2026-05-01,7106.243349978294,6942.1558983886525,7269.597615260396,7260.080886227476,-153.8375362491827,7230.1201171875,Actual
2026-05-04,7126.5098931442835,6960.306810172618,7299.2414815768025,7271.316930800028,-144.80703765574458,7200.75,Actual
2026-05-05,7133.276438587109,6962.769014081411,7296.10097143094,7275.062278990879,-141.78584040377018,7259.22021484375,Actual
2026-05-06,7140.051641588391,6966.108073993186,7305.2207033076165,7278.807627181729,-138.75598559333795,7365.1201171875,Actual
2026-05-07,7146.839900436334,6986.849887661431,7305.534470690126,7282.5529753725805,-135.7130749362469,7337.10986328125,Actual
2026-05-08,7153.646461224274,6999.932860385712,7321.348628183027,7286.298323563431,-132.65186233915654,7398.93017578125,Actual
2026-05-11,7174.227033535561,7002.4426425130305,7334.004462804867,7297.534368135984,-123.30733460042322,7412.83984375,Actual
2026-05-12,7181.1526635574155,7024.531047909516,7339.9507426177215,7301.279716326833,-120.12705276941753,7400.9599609375,Actual
2026-05-13,7188.112069815984,7032.147404128332,7360.016313815846,7305.025064517685,-116.91299470170073,7444.25,Actual
2026-05-14,7195.101813171053,7028.2728122725275,7369.659870282374,7308.770412708535,-113.66859953748174,7501.240234375,Actual
2026-05-15,7202.115141210486,7036.98405381308,7361.483257949107,7312.515760899386,-110.4006196888993,7408.5,Actual
2026-05-18,7223.174877014572,7056.117492861414,7387.308825712067,7323.751805471938,-100.57692845736503,7403.0498046875,Actual
2026-05-19,7230.142582649565,7064.770807088896,7397.293488308793,7327.497153662789,-97.3545710132236,7353.60986328125,Actual
2026-05-20,7237.046354706151,7080.014758253447,7406.057964067607,7331.242501853639,-94.19614714748829,7432.97021484375,Actual
2026-05-21,7243.859271830677,7091.601670995096,7409.9408856847995,7334.98785004449,-91.12857821381277,7445.72021484375,Actual
2026-05-22,7250.552431421662,7084.034276265126,7426.068087429215,7338.733198235341,-88.18076681367931,7473.47021484375,Actual
2026-05-26,7275.525937994807,7116.585153501884,7432.845193981077,7353.714590998743,-78.18865300393644,7519.1201171875,Actual
2026-05-27,7281.176468972042,7120.811145041034,7450.979473015574,7357.4599391895945,-76.28347021755278,7520.35986328125,Actual
2026-05-28,7286.541207704638,7129.429353366321,7439.245681100202,7361.205287380444,-74.66407967580636,7563.6298828125,Actual
2026-05-29,7291.6029257002465,7137.276694974086,7456.306771946892,7364.950635571296,-73.34770987104896,7580.06005859375,Actual
2026-05-30,7296.349942445425,7144.636399302815,7459.761043827378,7368.695983762146,-72.34604131672143,,Forecast
2026-05-31,7300.776916746774,7150.873095346297,7465.753042575069,7372.441331952998,-71.66441520622337,,Forecast
2026-06-01,7304.8855016405005,7141.106188982968,7473.14394676227,7376.186680143848,-71.3011785033476,,Forecast
2026-06-02,7308.684837235723,7141.813488268924,7474.959966310366,7379.932028334699,-71.24719109897643,,Forecast
2026-06-03,7312.191859984091,7131.8427102136475,7465.534566220219,7383.677376525548,-71.4855165414578,,Forecast
2026-06-04,7315.431411727229,7158.962002078472,7496.299780508231,7387.422724716401,-71.99131298917156,,Forecast
2026-06-05,7318.43613732957,7150.917595799809,7486.526083520317,7391.1680729072505,-72.73193557768046,,Forecast
2026-06-06,7321.24616560243,7160.226636269757,7483.455019974874,7394.913421098101,-73.66725549567111,,Forecast
2026-06-07,7323.90857439642,7166.138159904742,7495.795739755803,7398.658769288952,-74.75019489253232,,Forecast
2026-06-08,7326.476647005405,7172.577891648398,7477.067275040474,7402.404117479803,-75.92747047439808,,Forecast
2026-06-09,7329.008933201638,7167.580352640526,7494.930602997019,7406.149465670654,-77.14053246901608,,Forecast
2026-06-10,7331.568134127132,7158.26292915072,7483.966497055751,7409.894813861504,-78.32667973437195,,Forecast
2026-06-11,7334.2198357234965,7165.92292579752,7498.695801409927,7413.640162052354,-79.42032632885756,,Forecast
2026-06-12,7337.031120227552,7175.581413886726,7501.243943834645,7417.385510243206,-80.35439001565503,,Forecast
2026-06-13,7340.069089343557,7174.556148047133,7512.992671214541,7421.130858434056,-81.06176909049886,,Forecast
2026-06-14,7343.399335899185,7184.118386249591,7518.111152831721,7424.876206624906,-81.4768707257217,,Forecast
2026-06-15,7347.084402996071,7182.297506421714,7513.465361168059,7428.621554815757,-81.53715181968613,,Forecast
2026-06-16,7351.182270805205,7181.718470988702,7518.60039909944,7432.3669030066085,-81.18463220140349,,Forecast
2026-06-17,7355.744911184813,7190.0865074059575,7535.18978246669,7436.112251197459,-80.3673400126459,,Forecast
2026-06-18,7360.816949203391,7206.126816044591,7530.129862315873,7439.85759938831,-79.04065018491796,,Forecast
2026-06-19,7366.434468450489,7217.820261275989,7519.249670041008,7443.602947579159,-77.16847912867041,,Forecast
2026-06-20,7372.623993765617,7213.919654318642,7536.927449231382,7447.348295770012,-74.72430200439415,,Forecast
2026-06-21,7379.4016807912785,7214.974049870977,7549.192696950745,7451.093643960862,-71.6919631695841,,Forecast
2026-06-22,7386.772736671241,7219.349568353732,7553.9360647415815,7454.838992151712,-68.06625548047086,,Forecast
2026-06-23,7394.731090404247,7230.310207680193,7562.034712490339,7458.584340342562,-63.85324993831586,,Forecast
2026-06-24,7403.259324983282,7232.58478948831,7565.962919017054,7462.329688533414,-59.07036355013208,,Forecast
2026-06-25,7412.328876676181,7248.272388072502,7587.305745884677,7466.0750367242645,-53.746160048083965,,Forecast
2026-06-26,7421.900499819332,7255.672846012629,7590.753862396071,7469.820384915115,-47.919885095782405,,Forecast
2026-06-27,7431.924988497981,7255.227304891444,7590.020974312901,7473.565733105965,-41.64074460798388,,Forecast
2026-06-28,7442.344139665918,7276.2505743225865,7613.510718757506,7477.311081296817,-34.96694163089885,,Forecast
2026-06-29,7453.091935806205,7286.770173690441,7624.380713263101,7481.056429487668,-27.964493681463395,,Forecast
2026-06-30,7464.095919334116,7301.351072715839,7637.477270538143,7484.801777678517,-20.70585834440163,,Forecast
2026-07-01,7475.278725757107,7313.247154772726,7666.368716749611,7488.547125869368,-13.268400112261025,,Forecast
2026-07-02,7486.5597382834985,7318.269186343595,7642.566033443827,7492.292474060219,-5.732735776721229,,Forecast
2026-07-03,7497.856823232275,7334.133520228698,7667.794143889939,7496.03782225107,1.8190009812047059,,Forecast
2026-07-04,7509.088103336874,7338.373733586738,7680.649571902051,7499.78317044192,9.304932894953783,,Forecast
2026-07-05,7520.173724921376,7355.862890752285,7693.472044195614,7503.52851863277,16.645206288605987,,Forecast
2026-07-06,7531.037574989817,7366.323809459965,7701.6645445091435,7507.2738668236225,23.763708166194302,,Forecast
2026-07-07,7541.608905511925,7367.835948622733,7725.312906971164,7511.019215014473,30.589690497451944,,Forecast
2026-07-08,7551.823824573995,7384.803670933441,7727.345276721221,7514.764563205323,37.059261368672175,,Forecast
2026-07-09,7561.626617531366,7387.599184719669,7741.180375707017,7518.509911396173,43.11670613519288,,Forecast
2026-07-10,7570.970865752066,7410.228636900484,7742.769101070333,7522.255259587026,48.715606165040455,,Forecast
2026-07-11,7579.820335856291,7421.227202555845,7755.477157422065,7526.000607777875,53.819728078415714,,Forecast
2026-07-12,7588.149618389209,7415.377574270194,7772.6503565507755,7529.745955968726,58.403662420482476,,Forecast
2026-07-13,7595.944501446401,7427.138703409156,7768.016692121702,7533.4913041595755,62.453197286824995,,Forecast
2026-07-14,7603.202071722226,7426.818999416178,7780.502445267166,7537.236652350428,65.96541937179815,,Forecast
2026-07-15,7609.930542578663,7444.5008186388095,7794.093238401057,7540.9820005412785,68.94854203738467,,Forecast
2026-07-16,7616.148815840435,7449.847097456838,7790.732309525781,7544.727348732128,71.4214671083073,,Forecast
2026-07-17,7621.885790916489,7446.994637010335,7806.536757275223,7548.472696922979,73.41309399351074,,Forecast
2026-07-18,7627.17944133898,7449.268251381746,7816.920364983554,7552.218045113831,74.9613962251484,,Forecast
2026-07-19,7632.075684723019,7475.074861838674,7800.744403392839,7555.963393304681,76.11229141833797,,Forecast
2026-07-20,7636.627077323755,7469.785112256754,7818.31043264957,7559.708741495531,76.91833582822332,,Forecast
2026-07-21,7640.891368662457,7471.2066112636785,7820.851200563401,7563.454089686381,77.437278976076,,Forecast
2026-07-22,7644.929954998815,7475.158449165214,7832.131989178511,7567.199437877233,77.73051712158221,,Forecast
2026-07-23,7648.806272656192,7477.998131709698,7836.568669389616,7570.944786068084,77.86148658810845,,Forecast
2026-07-24,7652.58417330646,7477.321137001874,7829.122161762522,7574.690134258934,77.89403904752503,,Forecast
2026-07-25,7656.3263232689515,7483.920645041731,7846.322708718427,7578.435482449785,77.89084081916626,,Forecast
2026-07-26,7660.092667684846,7483.338000706334,7833.551507870349,7582.180830640636,77.91183704420999,,Forecast
2026-07-27,7663.938998135058,7496.534124717701,7845.359429385881,7585.926178831486,78.01281930357142,,Forecast
2026-07-28,7667.915658950854,7485.075318453,7852.010017015921,7589.671527022337,78.24413192851756,,Forecast
2026-07-29,7672.066423222548,7489.513918769684,7850.843503210956,7593.416875213187,78.6495480093612,,Forecast
2026-07-30,7676.427564470286,7508.8089287781395,7867.509455742122,7597.16222340404,79.26534106624634,,Forecast
2026-07-31,7681.027144250156,7502.484348202871,7870.334702285241,7600.907571594888,80.11957265526782,,Forecast
2026-08-01,7685.884529794945,7509.599554431394,7875.75370719792,7604.652919785739,81.23161000920551,,Forecast
2026-08-02,7691.010149309501,7509.353773056523,7878.819903759136,7608.3982679765895,82.6118813329108,,Forecast
2026-08-03,7696.405485942296,7504.04323334696,7888.644662117665,7612.143616167442,84.26186977485408,,Forecast
2026-08-04,7702.063304922942,7521.855594071676,7901.03482950791,7615.8889643582925,86.17434056464894,,Forecast
2026-08-05,7707.968102076022,7535.1141489358715,7903.538007124353,7619.634312549141,88.33378952688066,,Forecast
2026-08-06,7714.096756067463,7541.249741540802,7921.126141541543,7623.379660739992,90.71709532747063,,Forecast
2026-08-07,7720.419361473367,7515.754247511083,7897.371999151356,7627.125008930844,93.29435254252249,,Forecast
2026-08-08,7726.900215224911,7543.103967362723,7914.7755555815775,7630.870357121695,96.029858103217,,Forecast
2026-08-09,7733.498925296534,7554.52896247643,7926.10782903248,7634.615705312545,98.88321998398935,,Forecast
2026-08-10,7740.171607764184,7560.049910486813,7931.923320908092,7638.361053503396,101.81055426078781,,Forecast
2026-08-11,7746.872136630714,7555.549465666478,7937.911358280988,7642.106401694246,104.76573493646691,,Forecast
2026-08-12,7753.553410134617,7566.680432542011,7947.208471549628,7645.851749885097,107.70166024951966,,Forecast
2026-08-13,7760.168597631051,7571.805765057888,7955.752507497838,7649.5970980759475,110.57149955510326,,Forecast
2026-08-14,7766.672332536001,7578.069653250672,7957.911918935951,7653.342446266798,113.3298862692029,,Forecast
2026-08-15,7773.021819200738,7573.091606881078,7985.164656623119,7657.0877944576505,115.93402474308718,,Forecast
2026-08-16,7779.1778248518,7591.318991880358,7994.080538193102,7660.833142648499,118.34468220330078,,Forecast
2026-08-17,7785.105531784318,7584.682751314833,7993.228293893531,7664.57849083935,120.52704094496887,,Forecast
2026-08-18,7790.7752297029365,7601.473304505511,7997.727992342816,7668.3238390302,122.45139067273641,,Forecast
2026-08-19,7796.1628333185145,7601.604750928133,7992.627998902995,7672.069187221053,124.09364609746163,,Forecast
2026-08-20,7801.250215868405,7607.94631250116,8015.714609779558,7675.814535411903,125.43568045650164,,Forecast
2026-08-21,7806.0253549644785,7624.132360354885,8021.643812930114,7679.559883602754,126.4654713617244,,Forecast
2026-08-22,7810.482292912394,7616.711045396275,8022.114978908095,7683.305231793603,127.17706111879133,,Forecast
2026-08-23,7814.620919218265,7617.862727857026,8018.271782734392,7687.050579984455,127.57033923381,,Forecast
2026-08-24,7818.446588238046,7621.633186164922,8022.899016857904,7690.795928175306,127.65066006274046,,Forecast
2026-08-25,7821.969589680048,7633.874807848573,8029.473760844297,7694.541276366156,127.42831331389108,,Forecast
2026-08-26,7825.204493803136,7615.521298173424,8031.789385332467,7698.286624557007,126.91786924612936,,Forecast
2026-08-27,7828.169396547,7638.159422873212,8033.73345234788,7702.031972747857,126.13742379914353,,Forecast
2026-08-28,7830.885092391412,7623.449089919645,8037.24909315599,7705.777320938708,125.10777145270484,,Forecast
2026-08-29,7833.374204402564,7641.855989580156,8038.590978564627,7709.522669129558,123.851535273006,,Forecast
2026-08-30,7835.660301644752,7634.43504927342,8058.713742039709,7713.268017320409,122.39228432434302,,Forecast
2026-08-31,7837.767033905628,7624.869584103762,8053.518196283378,7717.013365511261,120.75366839436668,,Forecast
2026-09-01,7839.717312519035,7630.287404258117,8049.442337467903,7720.75871370211,118.95859881692503,,Forecast
2026-09-02,7841.532564018847,7625.290691975705,8066.111970099893,7724.504061892961,117.02850212588595,,Forecast
2026-09-03,7843.232080490697,7639.0790088122685,8075.224905182949,7728.249410083811,114.98267040688543,,Forecast
2026-09-04,7844.832486905224,7630.551801687803,8076.722854970214,7731.994758274664,112.83772863056036,,Forecast
2026-09-05,7846.347341532009,7620.546652566636,8077.136821039695,7735.740106465514,110.60723506649421,,Forecast
2026-09-06,7847.786880884751,7623.200360488358,8063.50652259964,7739.485454656365,108.30142622838608,,Forecast
2026-09-07,7849.157915683076,7639.029984110741,8087.601650827249,7743.230802847213,105.92711283586195,,Forecast
2026-09-08,7850.463879192161,7639.801142209207,8089.2656347621005,7746.976151038066,103.48772815409501,,Forecast
2026-09-09,7851.705024179235,7630.944015735293,8084.353273729065,7750.721499228916,100.98352495031808,,Forecast
2026-09-10,7852.8787597652645,7628.721785796078,8074.9002289117725,7754.466847419767,98.41191234549753,,Forecast
2026-09-11,7853.980114805465,7640.186677610335,8097.326054263011,7758.2121956106175,95.76791919484697,,Forecast
2026-09-12,7855.002310246857,7639.669379453872,8083.707640647055,7761.957543801468,93.04476644538845,,Forecast
2026-09-13,7855.937419312597,7634.372878488722,8097.395447358679,7765.702891992319,90.23452732027813,,Forecast
2026-09-14,7856.777091462009,7621.335331156751,8098.1847531334815,7769.448240183169,87.32885127883942,,Forecast
2026-09-15,7857.513313959414,7635.630057791416,8108.954199630958,7773.19358837402,84.31972558539381,,Forecast
2026-09-16,7858.139183616187,7626.318744524373,8120.73076394507,7776.938936564872,81.20024705131571,,Forecast
2026-09-17,7858.649660887261,7624.17426036396,8096.762204399506,7780.684284755723,77.96537613153818,,Forecast
2026-09-18,7859.042279013058,7614.972278794138,8094.411546513426,7784.4296329465715,74.61264606648592,,Forecast
2026-09-19,7859.317782283216,7624.304219068462,8113.303569690599,7788.174981137422,71.14280114579384,,Forecast
2026-09-20,7859.480669713476,7621.502276167074,8122.406048483827,7791.920329328274,67.56034038520156,,Forecast
2026-09-21,7859.539623401258,7623.591268639302,8106.571551151773,7795.665677519125,63.87394588213246,,Forecast
2026-09-22,7859.507804464034,7616.986446597521,8130.625655078385,7799.411025709976,60.09677875405857,,Forecast
2026-09-23,7859.403003653767,7619.9428033023805,8116.3577555894435,7803.156373900824,56.24662975294242,,Forecast
2026-09-24,7859.2476383483545,7600.464833546625,8117.115033871788,7806.901722091677,52.34591625667789,,Forecast
2026-09-25,7859.06859250475,7616.224128951459,8128.8637706780355,7810.647070282527,48.42152222222258,,Forecast
2026-09-26,7858.896901163689,7614.887848281924,8126.577327568335,7814.392418473378,44.50448269031144,,Forecast
2026-09-27,7858.767286069722,7626.664997566614,8101.377233441221,7818.137766664228,40.62951940549334,,Forecast
2026-09-28,7858.71755375523,7593.792954295963,8116.086196882147,7821.883114855081,36.8344389001498,,Forecast
2026-09-29,7858.7878718871,7609.79044382849,8120.184186061061,7825.6284630459295,33.15940884116996,,Forecast
2026-09-30,7859.0199436488965,7601.383789750733,8120.948051951412,7829.37381123678,29.646132412116692,,Forecast
2026-10-01,7859.456103308562,7610.146804052076,8134.919425368912,7833.119159427631,26.336943880931415,,Forecast
2026-10-02,7860.138358795023,7610.5966284162105,8159.236332263792,7836.864507618483,23.2738511765404,,Forecast
2026-10-03,7861.107408993457,7600.754973134733,8149.60728737391,7840.609855809334,20.497553184124065,,Forecast
2026-10-04,7862.4016645097045,7602.34489108518,8160.869048396302,7844.355204000182,18.04646050952194,,Forecast
2026-10-05,7864.056300814585,7598.407535030849,8155.5270142512645,7848.100552191033,15.955748623551457,,Forecast
2026-10-06,7866.102371953584,7593.747692759947,8134.582607059705,7851.845900381885,14.256471571698745,,Forecast
2026-10-07,7868.566011416376,7593.971723509528,8161.605109674325,7855.591248572736,12.974762843639649,,Forecast
2026-10-08,7871.467744351205,7609.131974207339,8160.517101285916,7859.336596763586,12.13114758761847,,Forecast
2026-10-09,7874.821932153857,7621.213374096674,8156.951535257489,7863.081944954437,11.739987199420124,,Forecast
2026-10-10,7878.636366654592,7621.386385259522,8195.090391491234,7866.8272931452875,11.809073509304858,,Forecast
2026-10-11,7882.91202678405,7583.283253852771,8165.906961246181,7870.572641336138,12.33938544791164,,Forecast
2026-10-12,7887.64300585268,7594.21380566194,8204.173140507877,7874.317989526989,13.325016325691294,,Forecast
2026-10-13,7892.816612570823,7598.04412277564,8197.856306205837,7878.063337717839,14.753274852983816,,Forecast
2026-10-14,7898.4136438214255,7609.249983866978,8199.748945387228,7881.808685908692,16.604957912733475,,Forecast
2026-10-15,7904.408822128285,7598.9939857459,8207.357578913263,7885.55403409954,18.85478802874463,,Forecast
2026-10-16,7910.7713858958095,7625.150525222827,8213.860600517268,7889.299382290391,21.472003605418855,,Forecast
2026-10-17,7917.4658159775945,7635.283754320505,8256.10487182012,7893.0447304812415,24.421085496353037,,Forecast
2026-10-18,7924.4526781001905,7634.253408861232,8246.466423973714,7896.790078672094,27.662599428097046,,Forecast
2026-10-19,7931.689557246525,7640.660711212459,8248.962364475794,7900.535426862944,31.154130383579943,,Forecast
2026-10-20,7939.132057396496,7639.4890563236395,8288.704859375337,7904.280775053793,34.851282342703094,,Forecast
2026-10-21,7946.734838111899,7642.709215296218,8282.271419281127,7908.026123244644,38.70871486725567,,Forecast
2026-10-22,7954.452658398274,7660.914674198072,8280.23492959842,7911.771471435496,42.68118696277802,,Forecast
2026-10-23,7962.241398110424,7633.108663579121,8313.30730607234,7915.516819626347,46.72457848407668,,Forecast
2026-10-24,7970.0590278962745,7666.125458254225,8313.916266023893,7919.262167817197,50.7968600790773,,Forecast
2026-10-25,7977.866500274159,7641.495899747451,8299.567562646896,7923.007516008048,54.8589842661109,,Forecast
2026-10-26,7985.628536863841,7668.073067671068,8324.474114431781,7926.752864198898,58.87567266494224,,Forecast
2026-10-27,7993.31428996813,7664.6509577743445,8343.99240102576,7930.498212389749,62.81607757838061,,Forecast
2026-10-28,8000.897860533414,7670.980338536109,8356.276498201938,7934.2435605805995,66.6542999528142,,Forecast
2026-10-29,8008.358658888334,7665.213980212724,8345.057748383073,7937.98890877145,70.36975011688376,,Forecast
2026-10-30,8015.681599437544,7701.45555745843,8359.888450796101,7941.734256962302,73.94734247524161,,Forecast
2026-10-31,8022.8571255260995,7705.240662287306,8372.584979129262,7945.479605153151,77.37752037294811,,Forecast
2026-11-01,8029.881065837556,7685.988401833145,8374.960485751124,7949.224953344002,80.65611249355459,,Forecast
2026-11-02,8036.754328787747,7708.504801340949,8392.659896240144,7952.970301534852,83.78402725289507,,Forecast
2026-11-03,8043.4824462718725,7707.887179715443,8409.214858365953,7956.715649725705,86.76679654616743,,Forecast
2026-11-04,8050.074982665158,7691.347040546469,8401.49976760426,7960.460997916555,89.61398474860309,,Forecast
2026-11-05,8056.544829028634,7722.217401140017,8413.836159366823,7964.206346107406,92.33848292122846,,Forecast
2026-11-06,8062.907405908055,7700.316834372942,8434.238840484039,7967.951694298255,94.95571160980077,,Forecast
2026-11-07,8069.1798008294345,7735.88333533726,8448.285807788252,7971.697042489107,97.4827583403276,,Forecast
2026-11-08,8075.379868507082,7732.759490357733,8439.461370280314,7975.4423906799575,99.9374778271245,,Forecast
2026-11-09,8081.525322829543,7737.205055146832,8436.526002294371,7979.187738870808,102.33758395873534,,Forecast
2026-11-10,8087.632849843081,7736.169749869652,8493.264553869943,7982.933087061659,104.6997627814227,,Forecast
2026-11-11,8093.717270206531,7723.392835784261,8459.256676141315,7986.678435252509,107.03883495402161,,Forecast
2026-11-12,8099.790777966297,7709.510410846869,8509.503416033944,7990.42378344336,109.36699452293789,,Forecast
2026-11-13,8105.862280047061,7727.196113627716,8502.397233389926,7994.16913163421,111.69314841285069,,Forecast
